links,title,code,country,uuid,location,property_type,type,price,area_square_vara,privacy,description,image_urls,created_time,uploaded_time,Construction Area,Rooms,full_bathroom,half_bathroom,Parking Lot,levels
https://remax-central.com.sv/en/properties/lot-for-sale-in-nuevo-san-vicente,LOT FOR SALE IN NUEVO SAN VICENTE,V15-003606,El Salvador,d66dc26a-d7d6-4ad9-bc00-9542b4bb9e5f,San Vicente,Terrain,Sale,99003,1144.64 ,Private,"Lot of 1144.64 V2 in polygon 53 #9 in Nuevo San Vicente subdivision. The land is in a private complex with a control booth, has streets and green areas, the lot is sold with feasibility of water and electricity. The project has a model house but it can be built to the owner's taste.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/itLLNdpbsxNIaSagUxhr-large.png', 'https://remax-central.com.sv/storage/properties/oJPavEBzjyLHScd0q2mI-large.png', 'https://remax-central.com.sv/storage/properties/lyRYI0lwNqE0ZMaRBkqH-large.png', 'https://remax-central.com.sv/storage/properties/zO99JAtCcWha9zztHbod-large.png', 'https://remax-central.com.sv/storage/properties/qnykTdizy2t0Db75zEsP-large.png', 'https://remax-central.com.sv/storage/properties/wo8hoMGGT54Be8cnObZX-large.png', 'https://remax-central.com.sv/storage/properties/aXXJls6qPB7FYF7zUm0P-large.png']",24-10-28 17:15:07,24-10-28 17:15:07,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-gulf-county-la-union-2,LAND FOR SALE GULF COUNTY LA UNION,V15-003621,El Salvador,73b2b794-cd36-49df-bba2-7df28ad15d7f,Conchagua,Terrain,Sale,55136,684.41 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 684.41 V2, it is located in the polygon 45 Lot # 13. The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/tOvBVyxkPqhcpKc5nOT2-large.png', 'https://remax-central.com.sv/storage/properties/AvgH5Nh6n3nS162IsZ1F-large.png', 'https://remax-central.com.sv/storage/properties/XPTPXliPwgDqHQg1pYoN-large.png', 'https://remax-central.com.sv/storage/properties/9WdDVp31K7HzPnbKGQX4-large.jpeg', 'https://remax-central.com.sv/storage/properties/kmVx8ClJZNAMXKPLygTy-large.jpeg', 'https://remax-central.com.sv/storage/properties/b2Lqbn3STXsW4Q93Oi8L-large.jpeg']",24-10-28 17:15:18,24-10-28 17:15:18,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-gulf-county-la-union-1,LAND FOR SALE GULF COUNTY LA UNION,V15-003620,El Salvador,f8c77cf5-9a20-4a0a-a9d5-92b10d4c147f,Conchagua,Terrain,Sale,3746,293.31 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 293.31 V2, it is located in polygon 29 Lot # 19 The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zCihYBNxLrnHmmzlA4hr-large.png', 'https://remax-central.com.sv/storage/properties/xcyVuriqfri4IVZOTZNc-large.png', 'https://remax-central.com.sv/storage/properties/U5aDVHqlpHg7TuLjQwtY-large.png', 'https://remax-central.com.sv/storage/properties/s5B6CMRPFY53SQ6I2UFk-large.jpeg', 'https://remax-central.com.sv/storage/properties/rtoS7TiVexXOXqSnbiEN-large.jpeg', 'https://remax-central.com.sv/storage/properties/vIDQDzfPoiioAfppR7M1-large.jpeg']",24-10-28 17:15:25,24-10-28 17:15:25,,,,,,
https://remax-central.com.sv/en/properties/lot-for-sale-in-condado-del-golfo-conchagua-la-union,"LOT FOR SALE IN CONDADO DEL GOLFO, CONCHAGUA LA UNION",V15-003619,El Salvador,1121a68b-0403-4831-9219-c2f810aad4aa,Conchagua,Terrain,Sale,55319,429.83 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 429.83V2, it is located in polygon 31 Lot # 4. The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/t8jr8mv1jBI4y66r8U9O-large.png', 'https://remax-central.com.sv/storage/properties/DcJmNdiTAi8qSlnAmhRz-large.png', 'https://remax-central.com.sv/storage/properties/PtOrjxjeHM02YqqutqcG-large.png', 'https://remax-central.com.sv/storage/properties/ZCgcBUpJvbPF9nd8fGHD-large.jpeg', 'https://remax-central.com.sv/storage/properties/KXL5r6DFFwJVADD7YKhw-large.jpeg', 'https://remax-central.com.sv/storage/properties/1nJNvvSDIwajgM6usV2D-large.jpeg']",24-10-28 17:15:33,24-10-28 17:15:33,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-in-gulf-county-conchagua-la-union-1,"LAND FOR SALE IN GULF COUNTY, CONCHAGUA LA UNION",V15-003618,El Salvador,b6374281-345c-47df-a4d5-5a61d37f5306,Ahuachapan,Terrain,Sale,53346,425.49 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 425.49V2, it is located in polygon 35 Lot # 10. The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/x067IA4fiH49ZZ1CvFJd-large.png', 'https://remax-central.com.sv/storage/properties/qCa4Yg5uLP81eAQo30OM-large.png', 'https://remax-central.com.sv/storage/properties/5aWHmaxuEzSfpKA5OWMs-large.png', 'https://remax-central.com.sv/storage/properties/8DrrVcnaAUmI19uIrZ1h-large.jpeg', 'https://remax-central.com.sv/storage/properties/oVfoyS04zdgfnQVc79s9-large.jpeg', 'https://remax-central.com.sv/storage/properties/7aWWl2FQMaOoIQuRMsfc-large.jpeg']",24-10-28 17:15:40,24-10-28 17:15:40,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-in-gulf-county-conchagua-la-union,"LAND FOR SALE IN GULF COUNTY, CONCHAGUA LA UNION",V15-003617,El Salvador,d633aadc-1dd0-4b88-9831-0350559991af,Conchagua,Terrain,Sale,55534,301.58 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 301.58V2, it is located in polygon 44 Lot # 4 The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/SGfglvxuZunFTlyb45Yk-large.png', 'https://remax-central.com.sv/storage/properties/R0RcVOsAhMofAiLHcnWG-large.png', 'https://remax-central.com.sv/storage/properties/NPDfFS6YdDU0ag7gX1Ot-large.png', 'https://remax-central.com.sv/storage/properties/II7ThqUUN4PM51oUmKRY-large.jpeg', 'https://remax-central.com.sv/storage/properties/BKe480EncFRQsxXImGQx-large.jpeg', 'https://remax-central.com.sv/storage/properties/b8XrgmYVW1FtCGxC90w2-large.jpeg']",24-10-28 17:15:46,24-10-28 17:15:46,,,,,,
https://remax-central.com.sv/en/properties/sale-of-land-in-residential-condado-del-golfo-la-union,SALE OF LAND IN RESIDENTIAL CONDADO DEL GOLFO LA UNION,V15-003616,El Salvador,bdde8fca-2c90-4aed-846e-453dea995130,Conchagua,Terrain,Sale,69079,301.58 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión. The land measures 301.58 V2, it is located in polygon 45 Lot # 7 The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/jpNrCEFS8KvV1LRivh7D-large.png', 'https://remax-central.com.sv/storage/properties/WFW8oBGOVhvdH5A5UrmN-large.png', 'https://remax-central.com.sv/storage/properties/RS5WKxvydwoKvwg4OISH-large.png', 'https://remax-central.com.sv/storage/properties/n49D8pXydJwy7Ld1qb53-large.jpeg', 'https://remax-central.com.sv/storage/properties/wW5eArUXfacOSyigj9re-large.jpeg', 'https://remax-central.com.sv/storage/properties/ZOiLKfNF8fRis4ZBHKsc-large.jpeg']",24-10-28 17:15:52,24-10-28 17:15:52,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-gulf-county-la-union,LAND FOR SALE GULF COUNTY LA UNION,V15-003615,El Salvador,8945e438-5c0b-45e1-aa5a-0d1cb7e34a81,Conchagua,Terrain,Sale,46701,368.43 ,Private,"Land for sale in an area of ​​great capital gains and growth in Residencial Condado del Golfo La Unión.
The land measures 368.43 V2, it is located in polygon 46 Lot # 4
The residential area is private, has a control booth, wide streets and green areas, water and electricity services. You have the option to build your house according to a model house or to your liking.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zeIXD1J84JGgzccfkLor-large.png', 'https://remax-central.com.sv/storage/properties/KjkQia1VqcflBAeMWGIE-large.png', 'https://remax-central.com.sv/storage/properties/8Z9KC7F3qi0cGImPMWgF-large.png', 'https://remax-central.com.sv/storage/properties/1RyEH0x42t4q8aTJIimv-large.jpeg', 'https://remax-central.com.sv/storage/properties/y8XYZMQH0qftGPdbWv0V-large.jpeg', 'https://remax-central.com.sv/storage/properties/lRdy18ElxfDDomWuLM2m-large.jpeg']",24-10-28 17:15:58,24-10-28 17:15:58,,,,,,
https://remax-central.com.sv/en/properties/plot-of-land-in-the-hills-of-santo-tomas-3,Plot of land in the hills of Santo Tomas #3,V15-004024,El Salvador,aa3e17fd-c0bc-49c6-84b5-7e0817266134,Santo Tomás,Terrain,Sale,30000,715 ,,For sale 3 lots on the side of the road in the upper part of Santo Tomás. 10 minutes from the main road that runs through all of Santo Tomás. Electricity and water services are feasible and can be requested. On the lots there are trees of different sizes that provide shade and freshness. Schedule your visit now!FacebookTwitterEnviarPrintWhatsapp,"['https://remax-central.com.sv/storage/properties/wvmwLhS23hQr34ASIEoS-large.JPG', 'https://remax-central.com.sv/storage/properties/N5Y6hQGyCZaPwa0t1vWP-large.jpg', 'https://remax-central.com.sv/storage/properties/WAmHriQ3gfM6P5jQMs0v-large.jpg']",24-10-28 17:16:04,24-10-28 17:16:04,500 ,,,,,
https://remax-central.com.sv/en/properties/plot-of-land-in-the-hills-of-santo-tomas-2,Plot of land in the hills of Santo Tomas #2,V15-004023,El Salvador,3d2d7a76-7449-47f3-97e4-06db4a0de089,Santo Tomás,Terrain,Sale,30000,715 ,,For sale 3 lots on the side of the road in the upper part of Santo Tomás. 10 minutes from the main road that runs through all of Santo Tomás. Electricity and water services are feasible and can be requested. On the lots there are trees of different sizes that provide shade and freshness. Schedule your visit now!FacebookTwitterEnviarPrintWhatsapp,"['https://remax-central.com.sv/storage/properties/6wWI8qZVP9xi3SAfUTg9-large.JPG', 'https://remax-central.com.sv/storage/properties/HEBx802EaGHY4kfzUvTJ-large.jpg', 'https://remax-central.com.sv/storage/properties/UaxgBR4hqVtpahhwuCsv-large.jpg']",24-10-28 17:16:07,24-10-28 17:16:07,500 ,,,,,
https://remax-central.com.sv/en/properties/plot-of-land-in-the-hills-of-santo-tomas-1,Plot of land in the hills of Santo Tomas #1,V15-004022,El Salvador,c94daad3-3ff0-4254-b129-e6589a02663b,Santo Tomás,Terrain,Sale,30000,715 ,,For sale 3 lots on the side of the road in the upper part of Santo Tomás. 10 minutes from the main road that runs through all of Santo Tomás. Electricity and water services are feasible and can be requested. On the lots there are trees of different sizes that provide shade and freshness. Schedule your visit now!FacebookTwitterEnviarPrintWhatsapp,"['https://remax-central.com.sv/storage/properties/JVlQ2vG6kbgveZRwiiiD-large.JPG', 'https://remax-central.com.sv/storage/properties/oc39puJuls6O0DP1gmFh-large.jpg', 'https://remax-central.com.sv/storage/properties/luZKOBg9FuyaFTR36qZh-large.jpg']",24-10-28 17:16:10,24-10-28 17:16:10,500 ,,,,,
https://remax-central.com.sv/en/properties/apartment-for-rent-in-condominium-casas-del-arbol-santa-rosa-1/a,"Apartment for rent in condominium Casas del arbol, Santa Rosa",A01-004003,El Salvador,90c82f65-17c5-4ee2-a743-561727c4a0df,Santa Tecla,Residential,Rent,,107 ,Private,"Nice apartment in residential treehouses, Santa Rosa, consists of 2 bedrooms, 2 bathrooms, master bedroom with walking closet, living-dining room and kitchen, the apartment has a laundry area, with a connection for a washer and dryer, plus how much with two Assigned parking spaces and also a storage room in the parking area. Another great aspect of the apartment is that the sun does not enter at any time of the day, and the apartment also has a view of the San Salvador volcano. Likewise, the entire building has security at its entrances and beautiful terraces to hold events.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/MIwbRnNzmXyGYQG1PTvs-large.jpg', 'https://remax-central.com.sv/storage/properties/O0rtSJM2haDP3slY2fVg-large.jpg', 'https://remax-central.com.sv/storage/properties/rz0RT9WSRd9GGKOJpkSz-large.jpg', 'https://remax-central.com.sv/storage/properties/s9Uw1w9lOb47OW4CCT1P-large.jpg', 'https://remax-central.com.sv/storage/properties/xrqWGI3wADxJsc0ZSmrJ-large.jpg']",24-10-28 17:16:15,24-10-28 17:16:15,75 ,2,2,,2,
https://remax-central.com.sv/en/properties/land-for-sale-at-san-martin,LAND FOR SALE AT SAN MARTIN,V15-003970,El Salvador,ad858fe1-c58d-4c8e-8820-41d9c7f30737,San Martin,Terrain,Sale,368769,163897.44 ,,"WE HAVE FOR SALE THIS BEAUTIFUL PROPERTY, LOCATED IN ONE OF THE MAIN CITIES OF OUR COUNTRY, AS SAN MARTIN, IN THE DEPARTMENT OF SAN SALVADOR.  THE LAND IS IDEAL FOR AN INVESTOR WITH A VISION OF HOUSING, COMMERCIAL OR INDUSTRIAL DEVELOPMENT.  AROUND THE LAND WE CAN FIND A CONGLOMERATE OF HOUSES THAT BELONG TO ALTA VISTA RESIDENTIAL . IT HAS AN EXCELLENT LOCATION ON THE EDGE OF THE STREET. ITS CLIMATE IS VERY COOL, SINCE IT IS LOCATED AT A HEIGHT AND HAS A VERY BEAUTIFUL VIEW OF THE BEAUTIFUL LAKE OF ILOPANGO. SCHEDULE YOUR VISIT SO YOU FALL IN LOVE WITH THIS PROPERTY.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/LSks9cJfVtWO1otvaaBD-large.png', 'https://remax-central.com.sv/storage/properties/aRa6ScikkEHLYrXud1j1-large.png', 'https://remax-central.com.sv/storage/properties/qZJlwwwYQ8pYc7gKcFdl-large.png', 'https://remax-central.com.sv/storage/properties/ZOIhdRlJc0UjyfKQ9kh8-large.png', 'https://remax-central.com.sv/storage/properties/JdYz3e2hLjfwKZcQNRin-large.png', 'https://remax-central.com.sv/storage/properties/t0P8Jkrb62pEH8GJLRKj-large.png', 'https://remax-central.com.sv/storage/properties/uj0DGS0rND1Tjibsr6gQ-large.png', 'https://remax-central.com.sv/storage/properties/jjfOtWsEXex34Mnk2yOJ-large.png']",24-10-28 17:16:28,24-10-28 17:16:28,114549.51 ,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-in-el-espino-beach,LAND FOR SALE IN EL ESPINO BEACH,V15-003999,El Salvador,811c9fc9-7c8a-4621-88dc-8abde14af5a7,Usulutan,Terrain,Sale,10736,26805.91 ,,"Discover a hidden paradise on the Espino beach in El Salvador. A virgin and isolated land, with 350m of private beach facing the sea, and another 350m of Estero in the back.
This exclusive space has almost 27,000 V2. Ideal to build your perfect refuge or a unique project.
Imagine waking up to the sound of the waves and enjoying nature in its purest state.
Live the experience of tranquility and adventure in a place like no other.
This is your moment to make your dream come true.
Let's talk!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/qHHWderb26BxHvFS6LKe-large.png', 'https://remax-central.com.sv/storage/properties/m3Mt0K82LbHnr3guZHAv-large.png', 'https://remax-central.com.sv/storage/properties/tJTyPLVXcjIGCCHpUX8b-large.png', 'https://remax-central.com.sv/storage/properties/TPPUwb6VzFVnBmI1GwCz-large.png', 'https://remax-central.com.sv/storage/properties/Cl25DrZj6cwKgzZgwPIU-large.png', 'https://remax-central.com.sv/storage/properties/0aCnIekBMDPhQCBpnWCH-large.png', 'https://remax-central.com.sv/storage/properties/KAPUIzWUZ4PzSAWqa38i-large.png', 'https://remax-central.com.sv/storage/properties/Khclh7A6aYeUrF6ioYkJ-large.png', 'https://remax-central.com.sv/storage/properties/adLEP6bvZwx1GbrMwduz-large.png']",24-10-28 17:16:40,24-10-28 17:16:40,,,,,,
https://remax-central.com.sv/en/properties/beautifull-farm-on-sale-in-juayua,Beautifull country home on sale in Juayua,V20-003935,El Salvador,a310e4be-2dc0-4a10-b1b9-91668c08cfa9,Juayua,Recreational,Sale,675000,5420.01 ,Private,"Beautiful country home located 3.4 km north of the city of Juayua.
The property has a large master's house dating from 1954 with large, comfortable and illuminated spaces, it is surrounded by a garden full of trees, pines and araucarias that create an oasis of peace and tranquility.
The house has a living room, dining room, bar, study, kitchen, 2 service bedrooms, service bathroom, 2 cellars, study, internal patio, master bedroom with walk-in closet and bathroom, 2 bedrooms with walk-in closet and bathroom, 1 room with bathroom and closet.
It has a large covered terrace for family and friends gatherings and also a barbecue area.
The property can be used as a hotel, hostel, or country house to enjoy with the family.
Includes all the furniture.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/40aVG7HmYckZrW22ApEf-large.png', 'https://remax-central.com.sv/storage/properties/wOQVhzUZFPLwd8hVX17K-large.png', 'https://remax-central.com.sv/storage/properties/4MW6M0HTictESCDIQCqd-large.png', 'https://remax-central.com.sv/storage/properties/UHYY5NZVNkg4ILva6GMj-large.png', 'https://remax-central.com.sv/storage/properties/PIuTmXZBeOuxZz9aLsLg-large.png', 'https://remax-central.com.sv/storage/properties/pBGydVWiqerIyy32xWTf-large.png', 'https://remax-central.com.sv/storage/properties/1qctQe2L39K3vKjPbs5f-large.png', 'https://remax-central.com.sv/storage/properties/XycvnVLIyIocX987DqVc-large.png', 'https://remax-central.com.sv/storage/properties/h5IxZEIHVvYDL2IHNDjp-large.png', 'https://remax-central.com.sv/storage/properties/g1zQVKHBtCPIVmNKyFcg-large.png', 'https://remax-central.com.sv/storage/properties/v8GjuebOMe0RDZfxrdAc-large.png', 'https://remax-central.com.sv/storage/properties/Cyd6RNn4XAyHXPApk6Jq-large.png']",24-10-28 17:16:55,24-10-28 17:16:55,795.4 ,4,4,,20,1
https://remax-central.com.sv/en/properties/property-with-church-for-sale-in-juayua,Property with construction to remodel in Juayua for SALE,V20-003938,El Salvador,cca4aa0d-b7a5-4719-ba22-e527e1f02657,Juayua,Recreational,Sale,175000,1393.96 ,,"Property of 1,393.96 v2 for sale in Juayua with construction of catolic church of 184 m2 of construction.
It is located about 3.4 km from Juayua City and next to Finca Los Reyes.
The property is surrounded by great nature and it can be used and remodel for country home, restaurant, hostal, etc.
It has 2 rooms, 1 bathroom and large living room.
It's a great oportunity for investment.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/o84fjb7kkIom5qLHllfT-large.png', 'https://remax-central.com.sv/storage/properties/i5UiHf5PsW4goYQCANsM-large.png', 'https://remax-central.com.sv/storage/properties/44chBesvys1auOUJ4Py2-large.png', 'https://remax-central.com.sv/storage/properties/odm0KUGibbcQjVZaihm9-large.png', 'https://remax-central.com.sv/storage/properties/2UMsXe7kNymrNt0Gcc1K-large.png', 'https://remax-central.com.sv/storage/properties/d9WVFMktUwTmsRdB07Ur-large.png']",24-10-28 17:17:04,24-10-28 17:17:04,184.01 ,,,,,1
https://remax-central.com.sv/en/properties/house-for-sale-in-alameda-roosevelt-and-37-av-norte,"House for sale in Colonia Flor Blanca, Alameda Roosevelt and 37 Av. Norte",V07-004004,El Salvador,d8b99e5a-5f3d-4bb3-9573-864ce79fd1cb,Alameda Roosevelt,Commercial,Sale,350000,639.7 ,,"Strategic Commercial Investment a few steps from Alameda Roosevelt

We present an excellent investment opportunity in a property of 639.70 Square Varas, ideal to transform into the business you have always dreamed of. Located just 10 meters from Alameda Roosevelt, this property has the following key features:

3 Spacious Rooms: Perfect to adapt to offices, offices or work areas.
Open Spaces: They facilitate a flexible distribution for different commercial or office uses.
Large Kitchen: Ideal for employees.
Service Area: Offers additional space for storage or maintenance.
Garden: A green area that can be transformed into an attractive outdoor space for clients or employees.
6 Parking spaces: Ample parking space, a great plus in such a central location.
The property is located in an area with high visibility and traffic, close to schools, restaurants, banks and other services, which makes it a strategic place to attract clients and offer services.

Don't miss the opportunity to acquire this property with exceptional commercial potential! Contact us for more information and to coordinate a visit.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/DBfKhtm9ZtrKWqrPfXpa-large.png', 'https://remax-central.com.sv/storage/properties/DReeZbna4Jv0WJciX6sk-large.png', 'https://remax-central.com.sv/storage/properties/bOlx4lNmiiKyLaYHreUf-large.png', 'https://remax-central.com.sv/storage/properties/2dZkwOaxqoJqUgeflJ61-large.png', 'https://remax-central.com.sv/storage/properties/9q8rzrGpEY1WDUg7c4RM-large.png', 'https://remax-central.com.sv/storage/properties/edxknwrNpCs5mM2MkTBR-large.png', 'https://remax-central.com.sv/storage/properties/rHw6QN359ywGqavuRFbr-large.png', 'https://remax-central.com.sv/storage/properties/E431AnTcjAGq5rwq9aR6-large.png', 'https://remax-central.com.sv/storage/properties/g85DDBrOz7Sfv06JDRjc-large.png', 'https://remax-central.com.sv/storage/properties/JlkG1j6B6EZrmMzweIG9-large.png']",24-10-28 17:17:18,24-10-28 17:17:18,,3,3,1,,1
https://remax-central.com.sv/en/properties/apartment-for-rent-nuva112-9th-level-2/a,APARTMENT FOR RENT NUVA112 9th LEVEL,A01-004005,El Salvador,ca009744-4657-4520-8dec-a756e3c4d9c7,Santa Tecla,Residential,Rent,,135.2 ,Private,"The apartment is located on the  9th level of Building A, with a view to Santa Tecla. The space combines the terrace with the living room, the dining room and the kitchen, creating a spacious and well integrated space. It has a master room with large windows, closet and bathroom. It also has air conditioning throughout the apartment two bedrooms with closet and common bathroom. To perform housework, it has an area for washing, with space for washing machine, dryer and bathroom.

Nuva 112 is a lifestyle that connects. Everything is one step away. Living in NUVA 112 gives you the advantage of having accessible shopping centers, super markets, markets, schools, universities, hospitals, gas stations and much more, that will facilitate your day to day.

Enjoy incredible amenities within your own apartment complex. Going for a run in your own Jogging Track, having a business meeting with your partners in the Bussines Lounge or simply relaxing at the pool, are some of the things you can do inside NUVA 112.
.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/CwzTc0y622AH2NpNTpkl-large.png', 'https://remax-central.com.sv/storage/properties/PMXvofC5OoNNjyoPnHBd-large.png', 'https://remax-central.com.sv/storage/properties/vBQtDZfpIMGRvt81ewlg-large.png', 'https://remax-central.com.sv/storage/properties/Zz2iiIPtPWGccr72OvbL-large.png', 'https://remax-central.com.sv/storage/properties/iDdxFw0R2y56cLqf1hEs-large.png', 'https://remax-central.com.sv/storage/properties/y9j9hA9b2Tlsi3lzjqD6-large.png', 'https://remax-central.com.sv/storage/properties/w6iVqRcsFZkrj16Srkae-large.png', 'https://remax-central.com.sv/storage/properties/MxiJ0i59TARae4tVvGzp-large.png', 'https://remax-central.com.sv/storage/properties/C2rCYpxUoqKrcrioyeDp-large.png']",24-10-28 17:18:19,24-10-28 17:18:19,95 ,3,3,1,2,1
https://remax-central.com.sv/en/properties/offices-for-rent-in-estacion-del-casco-shopping-center/a,OFFICES FOR RENT IN ESTACION DEL CASCO SHOPPING CENTER,A07-003990,El Salvador,a95ecadb-5373-4e1f-a9b3-6b6bbbf0dfae,San Benito,Commercial,Rent,,1770 ,,"Exclusive offices for rent on Level 3 of the Estacion del Casco Shopping Center in the accessible San Benito area. It has 1237 m2 of area divided between management offices, meeting rooms, lounge rooms, and more. In addition, there are 64 exclusive parking spaces for the premises and its exclusive entrance.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/VA9ohcETXOLUJVgbqKOE-large.png', 'https://remax-central.com.sv/storage/properties/6Ij3od2Wt4xzOo6KRlXi-large.png', 'https://remax-central.com.sv/storage/properties/4zQ66RTO9KNN6SW52yWf-large.png', 'https://remax-central.com.sv/storage/properties/IpSQy5eJXfRJHKMNkbsD-large.png', 'https://remax-central.com.sv/storage/properties/nvLpa9767u18ZuiLoN5O-large.png', 'https://remax-central.com.sv/storage/properties/Eu1pnxxx5IAcmIDi2eab-large.png', 'https://remax-central.com.sv/storage/properties/tsUxksNrUNvUT0jYYaiC-large.png', 'https://remax-central.com.sv/storage/properties/uAG0FbbbASIwnQAqGr3Y-large.png', 'https://remax-central.com.sv/storage/properties/UFNwuXK8E52qgGVswNf9-large.png']",24-10-28 17:18:29,24-10-28 17:18:29,1237 ,1,8,,64,1
https://remax-central.com.sv/en/properties/for-rent-apto-condominio-cayaguanca-level-2-48b/a,FOR RENT APTO CONDOMINIO CAYAGUANCA LEVEL 2  #48B,A01-003989,El Salvador,2ae0f410-0c2e-4df6-ae96-902edccdb64b,Metropolis/zacamil,Residential,Rent,,26 ,Private,"The apartment located in the Cayaguanca Condominium is located in a private residential area on Old Zacamil Street between Constitución Boulevard and Bernal Avenue.
The completely private condominium with security.
Inside the apartment we have two bedrooms, a dining room, an internal covered terrace and a small space with a sink, clothesline and connection for a washing machine.
It has a parking space located on the first level (common parking).
A cozy, fresh, updated apartment with all the necessary spaces to livecomfy  in central  San Salvador.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/fJ8ic2hgXFhWkHNeCX2n-large.png', 'https://remax-central.com.sv/storage/properties/n1Nw4k8AernAhDXoTX11-large.png', 'https://remax-central.com.sv/storage/properties/u7Ri1IXJfaPqoc5DJVPN-large.png', 'https://remax-central.com.sv/storage/properties/vJQVIyGFAXZS8CPSTuQa-large.png', 'https://remax-central.com.sv/storage/properties/zsUtj5ofDjvgk6h4ah70-large.png', 'https://remax-central.com.sv/storage/properties/gONdu9tjOnCyCtK3LMYR-large.png']",24-10-28 17:18:37,24-10-28 17:18:37,26 ,2,1,,1,1
https://remax-central.com.sv/en/properties/house-for-sale-in-residential-cabo-del-sol-costa-del-sol,"HOUSE FOR SALE IN RESIDENTIAL CABO DEL SOL, COSTA DEL SOL",V20-003937,El Salvador,ff365998-47aa-472a-976c-fa5601ac71a3,Costa Del Sol,Recreational,Sale,375000,1000 ,Private,"Enjoy living in this nice beach house, which is sold fully furnished, in a private residential area called Cabo del Sol, located at km 70 of Blvd. Costa del Sol, on the estuary side.
It has access to the beach club and a boat dock-launch in the estuary, with a hangar included to store the boat.
It is a 1000V2 lot and 196m2 of construction, with a hangar.
It has 4 bedrooms and 5 bathrooms.
It has approximately 80m2 of pool and barbecue area. In addition, it has a wood oven that will allow you to prepare your favorite food in it.
The maintenance fee is $125 per month.

Schedule your appointment now!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/cMU1TpEvkqsTGyGWGBKn-large.png', 'https://remax-central.com.sv/storage/properties/HOvsvezbRVxDyQzxkx3b-large.png', 'https://remax-central.com.sv/storage/properties/k5plNwZVQp5Rh4hE0LCy-large.png', 'https://remax-central.com.sv/storage/properties/mRyRhJuNSDyJayZE3iUU-large.png', 'https://remax-central.com.sv/storage/properties/rh9aVZ6sLmgnntXFqDTA-large.png', 'https://remax-central.com.sv/storage/properties/XUlUgwCk0QzMNGgAR1vs-large.png', 'https://remax-central.com.sv/storage/properties/iQuSBaotflDJB9biBorT-large.png', 'https://remax-central.com.sv/storage/properties/rPIkDP2MAisEHicDuTcA-large.png', 'https://remax-central.com.sv/storage/properties/X5uXzTP8lBRW7qfNLn2R-large.png']",24-10-28 17:18:50,24-10-28 17:18:50,196 ,4,5,,4,
